2.5604 -0.67418 -nan -0.0204918 -nan
2.59181 -0.721311 -nan -0.0286885 -nan
2.62323 -0.834016 -nan -0.0266393 -nan
2.65465 -0.815574 -nan -0.0409836 -nan
2.68606 -0.817623 -nan -0.0327869 -nan
2.71748 -0.846311 -nan -0.0286885 -nan
2.74889 -0.954918 -nan -0.0512295 -nan
2.78031 -0.936475 -nan -0.0163934 -nan
2.81172 -0.897541 -nan -0.0348361 -nan
2.84314 -0.942623 -nan -0.0307377 -nan
2.87456 -0.973361 -nan -0.0430328 -nan
2.90597 -0.89959 -nan -0.0389344 -nan
2.93739 -0.915984 -nan -0.0307377 -nan
2.9688 -1.02869 -nan -0.0491803 -nan
3.00022 -1.05738 -nan -0.0409836 -nan
3.03164 -0.977459 -nan -0.0512295 -nan
3.06305 -1.02049 -nan -0.045082 -nan
3.09447 -1.07582 -nan -0.0368852 -nan
3.12588 -1.01025 -nan -0.0471311 -nan
3.1573 0 0 0 0
3.18872 0 0 0 0
3.22013 0 0 0 0
3.25155 0 0 0 0
3.28296 0 0 0 0
3.31438 0 0 0 0
3.3458 0 0 0 0
3.37721 0 0 0 0
3.40863 0 0 0 0
3.44004 0 0 0 0
3.47146 0 0 0 0
3.50288 0 0 0 0
3.53429 0 0 0 0
3.56571 0 0 0 0
3.59712 0 0 0 0
3.62854 0 0 0 0
3.65995 0 0 0 0
3.69137 0 0 0 0
3.72279 0 0 0 0
3.7542 0 0 0 0
3.78562 0 0 0 0
3.81703 0 0 0 0
3.84845 0 0 0 0
3.87987 0 0 0 0
3.91128 0 0 0 0
3.9427 0 0 0 0
3.97411 0 0 0 0
4.00553 0 0 0 0
4.03695 0 0 0 0
4.06836 0 0 0 0
4.09978 0 0 0 0
4.13119 0 0 0 0
4.16261 0 0 0 0
4.19403 0 0 0 0
4.22544 0 0 0 0
4.25686 0 0 0 0
4.28827 0 0 0 0
4.31969 0 0 0 0
4.3511 0 0 0 0
4.38252 0 0 0 0
4.41394 0 0 0 0
4.44535 0 0 0 0
4.47677 0 0 0 0
4.50818 0 0 0 0
4.5396 0 0 0 0
4.57102 0 0 0 0
4.60243 0 0 0 0
4.63385 0 0 0 0
4.66526 0 0 0 0
4.69668 0 0 0 0
4.7281 0 0 0 0
4.75951 0 0 0 0
4.79093 0 0 0 0
4.82234 0 0 0 0
4.85376 0 0 0 0
4.88518 0 0 0 0
4.91659 0 0 0 0
4.94801 0 0 0 0
4.97942 0 0 0 0
5.01084 0 0 0 0
5.04226 0 0 0 0
5.07367 0 0 0 0
5.10509 0 0 0 0
5.1365 0 0 0 0
5.16792 0 0 0 0
5.19933 0 0 0 0
5.23075 0 0 0 0
5.26217 0 0 0 0
5.29358 0 0 0 0
5.325 0 0 0 0
5.35641 0 0 0 0
5.38783 0 0 0 0
5.41925 0 0 0 0
5.45066 0 0 0 0
5.48208 0 0 0 0
5.51349 0 0 0 0
5.54491 0 0 0 0
5.57633 0 0 0 0
5.60774 0 0 0 0
5.63916 0 0 0 0
5.67057 0 0 0 0
5.70199 0 0 0 0
5.73341 0 0 0 0
5.76482 0 0 0 0
5.79624 0 0 0 0
5.82765 0 0 0 0
5.85907 0 0 0 0
5.89049 0 0 0 0
5.9219 0 0 0 0
5.95332 0 0 0 0
5.98473 0 0 0 0
6.01615 0 0 0 0
6.04756 0 0 0 0
6.07898 0 0 0 0
6.1104 0 0 0 0
6.14181 0 0 0 0
6.17323 0 0 0 0
6.20464 0 0 0 0
6.23606 0 0 0 0
6.26748 0 0 0 0
